subsystem,code,is_axis_error,is_arm_error,short_message,short_message_en,user_hint,user_hint_en,operation,operation_en,detail,method,param1,param2,param3,param4,solution,for_expert,for_novice,related_log,stop_report,level,tech_solution,explanation,category
8,0X2DFD,FALSE,FALSE,自检前降低主控制臂或抬高医生监视器,Lower master arm or raise 3D-viewer before self-testing,请降低主手或升高监视器,Lower master arm or raise 3D-viewer before self-testing,,,主手与扶手距离过近,检测主手和扶手距离之间的距离，空间无法满足自检,主手与扶手距离之间的距离,0,0,0,tip,TRUE,TRUE,FALSE,,无,,主手与扶手距离过近，主手与扶手距离之间的距离为{0:0},操作提示
1,0X2E0D,FALSE,FALSE,,,,,请检查臂切换脚踏是否被触发,Please check arm switch pedal,开机初始化时臂切换脚踏信号被触发,初始化时，监测臂切换脚踏信号值是否被触发,臂切换脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时臂切换脚踏{0:2}踩下,操作提示
8,0X2E0D,FALSE,FALSE,,,,,请检查臂切换脚踏是否被触发,Please check arm switch pedal,开机初始化时臂切换脚踏信号被触发,初始化时，监测臂切换脚踏信号值是否被触发,臂切换脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时臂切换脚踏{0:2}踩下,操作提示
1,0X2E1D,FALSE,FALSE,,,,,请检查离合脚踏,Please check clutch pedal,开机初始化时离合脚踏信号被触发,初始化时，监测离合脚踏信号值是否被触发,离合脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时离合脚踏{0:2}踩下,操作提示
8,0X2E1D,FALSE,FALSE,,,,,请检查离合脚踏,Please check clutch pedal,开机初始化时离合脚踏信号被触发,初始化时，监测离合脚踏信号值是否被触发,离合脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时离合脚踏{0:2}踩下,操作提示
1,0X2E2D,FALSE,FALSE,,,,,请检查内窥镜脚踏,Please check endoscope pedal,开机初始化时内窥镜脚踏被触发,初始化时，监测内窥镜脚踏信号值是否被触发,内窥镜脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时内窥镜脚踏{0:2}踩下,操作提示
8,0X2E2D,FALSE,FALSE,,,,,请检查内窥镜脚踏,Please check endoscope pedal,开机初始化时内窥镜脚踏被触发,初始化时，监测内窥镜脚踏信号值是否被触发,内窥镜脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时内窥镜脚踏{0:2}踩下,操作提示
1,0X2E3D,FALSE,FALSE,,,,,请检查左电切脚踏,Check left cut pedal,开机初始化时左电切脚踏被触发,初始化时，监测左电切脚踏信号值是否被触发,左电切脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左电切脚踏{0:2}踩下,操作提示
8,0X2E3D,FALSE,FALSE,,,,,请检查左电切脚踏,Check left cut pedal,开机初始化时左电切脚踏被触发,初始化时，监测左电切脚踏信号值是否被触发,左电切脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左电切脚踏{0:2}踩下,操作提示
1,0X2E4D,FALSE,FALSE,,,,,请检查左电凝脚踏,Check left coag pedal,开机初始化时左电凝脚踏信号被触发,初始化时，监测左电凝脚踏信号值是否被触发,左电凝脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左电凝脚踏{0:2}踩下,操作提示
8,0X2E4D,FALSE,FALSE,,,,,请检查左电凝脚踏,Check left coag pedal,开机初始化时左电凝脚踏信号被触发,初始化时，监测左电凝脚踏信号值是否被触发,左电凝脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左电凝脚踏{0:2}踩下,操作提示
1,0X2E5D,FALSE,FALSE,,,,,请检查右电切脚踏,Check right cut pedal,开机初始化时右电切脚踏被触发,初始化时，监测右电切脚踏信号值是否被触发,右电切脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右电切脚踏{0:2}踩下,操作提示
8,0X2E5D,FALSE,FALSE,,,,,请检查右电切脚踏,Check right cut pedal,开机初始化时右电切脚踏被触发,初始化时，监测右电切脚踏信号值是否被触发,右电切脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右电切脚踏{0:2}踩下,操作提示
1,0X2E6D,FALSE,FALSE,,,,,请检查右电凝脚踏,Check right coag pedal,开机初始化时右电凝脚踏被触发,初始化时，监测右电凝脚踏信号值是否被触发,右电凝脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右电凝脚踏{0:2}踩下,操作提示
8,0X2E6D,FALSE,FALSE,,,,,请检查右电凝脚踏,Check right coag pedal,开机初始化时右电凝脚踏被触发,初始化时，监测右电凝脚踏信号值是否被触发,右电凝脚踏信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右电凝脚踏{0:2}踩下,操作提示
4,0X090B,TRUE,FALSE,硬件异常,Hardware Fault,硬件异常,Hardware Fault,请点击“解除”恢复,Click REMOVE to restore,手术台车扶手力传感初始值异常,在初始化状态，检测助力扶手力传感器值，如果偏离设置值超过一定阈值，则报错,报错时状态机,左力矩传感器值,右力矩传感器值,,recoverable,TRUE,TRUE,FALSE,,中级,,手术台车扶手力传感初始值异常，报错时状态机为{0:0}，左力矩传感器值为{1:0}，右力矩传感器值为{2:0},硬件
1,0X2E7D,FALSE,FALSE,,,,,请检查工具臂调整按键,Check slave arm adjustment button,开机初始化时工具臂调整按键被触发,初始化时，监测工具臂调整按键值是否被触发,工具臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时工具臂调整按键{0:16}按下,操作提示
8,0X2E7D,FALSE,FALSE,,,,,请检查工具臂调整按键,Check slave arm adjustment button,开机初始化时工具臂调整按键被触发,初始化时，监测工具臂调整按键值是否被触发,工具臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时工具臂调整按键{0:16}按下,操作提示
1,0X2EAD,FALSE,FALSE,,,,,请检查监视器头部激光,Please check head-in sensor,开机初始化时头部激光信号被触发,初始化时，监测头部激光信号值是否被触发,头部激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时头部激光{0:16}遮挡,操作提示
8,0X2EAD,FALSE,FALSE,,,,,请检查监视器头部激光,Please check head-in sensor,开机初始化时头部激光信号被触发,初始化时，监测头部激光信号值是否被触发,头部激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时头部激光{0:16}遮挡,操作提示
1,0X2EBD,FALSE,FALSE,,,,,请检查左侧脚踏激光,Check left foot sensor,开机初始化时左侧脚踏激光信号被触发,初始化时，监测左侧脚踏激光信号值是否被触发,左侧脚踏激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左侧脚踏激光{0:16}遮挡,操作提示
8,0X2EBD,FALSE,FALSE,,,,,请检查左侧脚踏激光,Check left foot sensor,开机初始化时左侧脚踏激光信号被触发,初始化时，监测左侧脚踏激光信号值是否被触发,左侧脚踏激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时左侧脚踏激光{0:16}遮挡,操作提示
1,0X2ECD,FALSE,FALSE,,,,,请检查右侧脚踏激光,Check right foot sensor,开机初始化时右侧脚踏激光信号被触发,初始化时，监测右侧脚踏激光信号值是否被触发,右侧脚踏激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右侧脚踏激光{0:16}遮挡,操作提示
8,0X2ECD,FALSE,FALSE,,,,,请检查右侧脚踏激光,Check right foot sensor,开机初始化时右侧脚踏激光信号被触发,初始化时，监测右侧脚踏激光信号值是否被触发,右侧脚踏激光信号值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,开机初始化时右侧脚踏激光{0:16}遮挡,操作提示
1,0X2EDD,FALSE,FALSE,,,,,请结束调整,Please finish the adjustment before self-testing,调整臂/子悬吊按钮按下后，不允许进入自检,使能状态，调整臂/子悬吊按钮按下后，不允许进入自检或快速自检状态,1号臂按键触发状态,2号臂按键触发状态,3号臂按键触发状态,4号臂按键触发状态,tip,TRUE,TRUE,FALSE,,无,,调整臂/子悬吊按钮按下后，不允许进入自检，1号臂按键{0:16}按下，2号臂按键{1:16}按下，3号臂按键{2:16}按下，4号臂按键{3:16}按下,操作提示
8,0X2EDD,FALSE,FALSE,,,,,请结束调整,Please finish the adjustment before self-testing,调整臂/子悬吊按钮按下后，不允许进入自检,使能状态，调整臂/子悬吊按钮按下后，不允许进入自检或快速自检状态,1号臂按键触发状态,2号臂按键触发状态,3号臂按键触发状态,4号臂按键触发状态,tip,TRUE,TRUE,FALSE,,无,,调整臂/子悬吊按钮按下后，不允许进入自检，1号臂按键{0:16}按下，2号臂按键{1:16}按下，3号臂按键{2:16}按下，4号臂按键{3:16}按下,操作提示
1,0X2EFD,FALSE,FALSE,请检查主手离合信号,Please check the clutch signal,请检查主手离合信号,Please check the clutch signal,,,开机时检测到主手离合信号触发,监测离合IO信号是否被触发,左手离合IO信号,右手离合IO信号,0,0,tip,TRUE,TRUE,FALSE,,无,,开机时检测到主手离合信号触发，左手离合{0:16}触发，右手离合{0:16}触发,操作提示
8,0X2EFD,FALSE,TRUE,请检查主手离合信号,Please check the clutch signal,请检查主手离合信号,Please check the clutch signal,,,开机时检测到主手离合信号触发,监测离合IO信号是否被触发,左手离合IO信号,右手离合IO信号,0,0,tip,TRUE,TRUE,FALSE,,无,,开机时检测到主手离合信号触发，左手离合{0:16}触发，右手离合{0:16}触发,操作提示
1,0X2F0D,TRUE,FALSE,电池电量低,Low Battery ,电池电量低,Low Battery ,请联系售后,Please contact customer service,工具臂关节3电池电压低于3V,检查调整臂调整按键信号第4位,调整臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂关节3电池电压低于3V，调整臂调整按键值{0:0},操作提示
8,0X2F0D,TRUE,FALSE,电池电量低,Low Battery ,电池电量低,Low Battery ,请术后联系售后,Please contact customer service,工具臂关节3电池电压低于3V,检查调整臂调整按键信号第4位,调整臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂关节3电池电压低于3V，调整臂调整按键值{0:0},操作提示
1,0X2F1D,TRUE,FALSE,电池电量低,Low Battery ,电池电量低,Low Battery ,请联系售后,Please contact customer service,工具臂关节3电池电压低于2.46V,检查调整臂调整按键信号第5位,调整臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂关节3电池电压低于2.46V，调整臂调整按键值{0:0},操作提示
8,0X2F1D,TRUE,FALSE,电池电量低,Low Battery ,电池电量低,Low Battery ,请术后联系售后,Please contact customer service,工具臂关节3电池电压低于2.46V,检查调整臂调整按键信号第5位,调整臂调整按键值,0,0,0,tip,TRUE,TRUE,FALSE,,无,,工具臂关节3电池电压低于2.46V，调整臂调整按键值{0:0},操作提示
8,0X2F2D,FALSE,FALSE,戳卡超出使用次数,Exceed the usage limit of trocar ,戳卡超出使用次数,Exceed the usage limit of trocar ,请更换戳卡,Please replace it,力感知戳卡次数到期,监测力感知戳卡寿命,戳卡序列号,戳卡次数,0,0,tip,TRUE,TRUE,FALSE,,无,,力感知戳卡次数到期，戳卡序列号{0:0}，戳卡剩余{1:0}次,操作提示
1,0X2F2D,FALSE,FALSE,戳卡超出使用次数,Exceed the usage limit of trocar ,戳卡超出使用次数,Exceed the usage limit of trocar ,请更换戳卡,Please replace it,力感知戳卡次数到期,监测力感知戳卡寿命,戳卡序列号,戳卡次数,0,0,tip,TRUE,TRUE,FALSE,,无,,力感知戳卡次数到期，戳卡序列号{0:0}，戳卡剩余{1:0}次,操作提示
1,0X2F3D,FALSE,FALSE,左右手不可安装同类型能量器械,Don't mount the same type energy insruments,左右手不可安装同类型能量器械,Don't mount the same type energy insruments,,,左右手都对应双极器械,能量脚踏触发时监测,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,左右手都对应双极器械,操作提示
8,0X2F3D,FALSE,FALSE,左右手不可安装同类型能量器械,Don't mount the same type energy insruments,左右手不可安装同类型能量器械,Don't mount the same type energy insruments,,,左右手都对应双极器械,能量脚踏触发时监测,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,左右手都对应双极器械,操作提示
1,0X2F4D,FALSE,FALSE,多把双极1号无能量输出,Slave arm 1 unable to output energy when Multiple bipolar mounted,多把双极1号无能量输出,Slave arm 1 unable to output energy when Multiple bipolar mounted,,,多把双极且左手控制1号臂为双极时不能输出能量（内窥镜臂号3）,能量脚踏触发时监测,内窥镜臂号,左手对应器械臂号,右手对应器械臂号,0,tip,TRUE,TRUE,FALSE,,无,,多把双极且左手控制1号臂为双极时不能输出能量（内窥镜臂号3），内窥镜臂为{0:12}，左手对应{1:12}，右手对应{2:12},操作提示
8,0X2F4D,FALSE,FALSE,多把双极1号无能量输出,Slave arm 1 unable to output energy when Multiple bipolar mounted,多把双极1号无能量输出,Slave arm 1 unable to output energy when Multiple bipolar mounted,,,多把双极且左手控制1号臂为双极时不能输出能量（内窥镜臂号3）,能量脚踏触发时监测,内窥镜臂号,左手对应器械臂号,右手对应器械臂号,0,tip,TRUE,TRUE,FALSE,,无,,多把双极且左手控制1号臂为双极时不能输出能量（内窥镜臂号3），内窥镜臂为{0:12}，左手对应{1:12}，右手对应{2:12},操作提示
1,0X2F5D,FALSE,FALSE,多把双极4号无能量输出,Slave arm 4 unable to output energy when Multiple bipolar mounted,多把双极4号无能量输出,Slave arm 4 unable to output energy when Multiple bipolar mounted,,,多把双极且右手控制4号臂为双极时不能输出能量（内窥镜臂号2）,能量脚踏触发时监测,内窥镜臂号,左手对应器械臂号,右手对应器械臂号,0,tip,TRUE,TRUE,FALSE,,无,,多把双极且右手控制4号臂为双极时不能输出能量（内窥镜臂号2），内窥镜臂为{0:12}，左手对应{1:12}，右手对应{2:12},操作提示
8,0X2F5D,FALSE,FALSE,多把双极4号无能量输出,Slave arm 4 unable to output energy when Multiple bipolar mounted,多把双极4号无能量输出,Slave arm 4 unable to output energy when Multiple bipolar mounted,,,多把双极且右手控制4号臂为双极时不能输出能量（内窥镜臂号2）,能量脚踏触发时监测,内窥镜臂号,左手对应器械臂号,右手对应器械臂号,0,tip,TRUE,TRUE,FALSE,,无,,多把双极且右手控制4号臂为双极时不能输出能量（内窥镜臂号2），内窥镜臂为{0:12}，左手对应{1:12}，右手对应{2:12},操作提示
1,0X2F6D,FALSE,FALSE,主手离合触发超过1分钟,Clutch is triggered for more than 1 minute,主手离合触发超过1分钟,Clutch is triggered for more than 1 minute,,,主手离合触发超过1分钟,主从时监测IO触发是否超过1分钟,左手离合IO信号,右手离合IO信号,0,0,tip,TRUE,TRUE,FALSE,,无,,主手离合触发超过1分钟，左手离合IO信号{0:16}触发，右手离合IO信号{1:16}触发,操作提示
8,0X2F6D,FALSE,FALSE,主手离合触发超过1分钟,Clutch is triggered for more than 1 minute,主手离合触发超过1分钟,Clutch is triggered for more than 1 minute,,,主手离合触发超过1分钟,主从时监测IO触发是否超过1分钟,左手离合IO信号,右手离合IO信号,0,0,tip,TRUE,TRUE,FALSE,,无,,主手离合触发超过1分钟，左手离合IO信号{0:16}触发，右手离合IO信号{1:16}触发,操作提示
